Time	MeshX	MeshY	
0.708	-0.1048398	-0.2810926	
0.7090001	-0.1048398	-0.2810926	
0.71	-0.1048398	-0.2810926	
0.711	-0.1048398	-0.2810926	
0.712	-0.1048398	-0.2810926	
0.7130001	-0.1048398	-0.2810926	
0.714	-0.1048398	-0.2810926	
0.715	-0.1048398	-0.2810926	
0.716	-0.1048398	-0.2810926	
0.717	-0.1048398	-0.2810926	
0.7180001	-0.1048398	-0.2810926	
0.719	-0.1048398	-0.2810926	
0.72	-0.1048398	-0.2810926	
0.721	-0.1048398	-0.2810926	
0.7220001	-0.1048398	-0.2810926	
0.723	-0.1048398	-0.2810926	
0.724	-0.1048398	-0.2810926	
0.725	-0.1048398	-0.2810926	
0.726	-0.1048398	-0.2810926	
0.7270001	-0.1048398	-0.2810926	
0.728	-0.1048398	-0.2810926	
